B01001_001E,B19013_001E,B19001_001E,B25003_003E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B03002_001E,B03002_003E,B03002_004E,B03002_006E,B03002_012E,B11001_001E,B11001_002E,B11001_007E,B15003_001E,B15003_016E,B15003_017E,B15003_018E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B20002_002E,B20002_003E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B17001_001E,B17001_002E,state,county,tract
5227,119467,2900,2498,173,96,119,708,5227,3939,195,496,440,2900,351,2549,3769,0,116,15,22,2268,669,299,104,71138,70945,5137,3878,391,5205,2126,4113,352,36,061,006500
11510,135367,6746,4385,239,349,424,814,11510,6342,975,2430,1363,6746,1962,4784,9535,51,955,174,138,3998,2013,791,87,111593,83564,10651,7205,284,11506,5407,11130,646,36,061,006600
4928,129494,3194,2680,437,72,301,503,4928,3841,187,289,431,3194,711,2483,4688,19,295,42,0,2755,934,173,55,118085,92928,4892,3834,133,4880,2539,4880,190,36,061,006700
7144,153913,3460,2342,254,19,168,481,7144,4675,632,641,621,3460,1045,2415,4838,0,226,31,230,2501,888,499,18,135401,71607,6598,4475,180,7144,3538,6039,550,36,061,006800
2570,239038,1154,675,16,41,103,100,2570,1861,30,194,381,1154,535,619,1973,0,70,0,57,1067,408,175,47,166250,94545,2391,1771,128,2570,1296,2230,95,36,061,006900
4195,157802,2108,1588,240,34,228,185,4195,3303,218,357,154,2108,758,1350,3119,0,93,0,111,1557,691,217,252,131250,72901,3502,2650,16,4195,2245,4061,103,36,061,007001
3676,158158,2248,1836,303,108,68,252,3676,2489,128,543,340,2248,633,1615,3013,0,138,7,95,1243,771,371,192,121964,101228,3557,2965,234,3676,1704,3676,237,36,061,007002
5364,167963,2732,1747,413,32,222,325,5364,3638,224,430,895,2732,680,2052,4339,0,302,0,47,1952,921,662,52,120000,92813,4795,3674,108,5342,2428,5245,229,36,061,007100
7224,160880,4168,3312,159,103,116,697,7224,4589,311,1379,310,4168,1037,3131,5575,6,118,37,44,2382,1864,623,195,138246,112039,6484,5496,102,7214,3598,7018,403,36,061,007200
5744,170434,3610,2977,102,59,132,743,5744,4523,157,215,737,3610,978,2632,4834,0,211,14,65,2416,884,482,106,116526,116944,5340,4349,500,5744,2780,5744,612,36,061,007300
5257,194636,2758,2118,168,60,227,470,5257,3440,171,1261,313,2758,737,2021,4143,15,190,30,113,1495,1449,483,138,158393,83268,5121,4113,328,5257,2303,4673,702,36,061,007400
3814,157350,2329,1380,78,35,96,122,3814,3186,73,230,225,2329,729,1600,3408,19,408,22,36,1360,898,190,142,145074,90208,3503,2518,129,3814,1943,3814,243,36,061,007500
2455,164188,1425,1080,84,30,136,118,2455,1041,149,764,366,1425,283,1142,1896,0,26,100,103,825,486,106,39,109239,76118,2270,1849,183,2455,1234,2443,355,36,061,007600
5584,170655,3337,2251,82,97,66,410,5584,4503,41,270,315,3337,1007,2330,4784,0,109,2,35,2174,1372,308,240,156098,116100,5171,3967,249,5584,2754,5584,290,36,061,007700
8412,126617,4685,3383,351,107,391,615,8412,4542,175,2130,1217,4685,1251,3434,6549,25,109,259,90,2822,1748,776,191,119858,91250,7784,6050,206,8409,3763,8395,545,36,061,007800
4514,159763,2535,1613,33,16,93,241,4514,3290,141,189,810,2535,960,1575,3831,0,23,0,36,1791,1217,245,279,206412,118211,3959,2989,467,4514,2258,4514,334,36,061,007900
5292,176988,2844,1410,17,51,171,266,5292,3551,362,926,379,2844,1168,1676,4171,0,105,17,88,1998,886,639,154,98954,94677,4822,3870,110,5285,2614,5174,385,36,061,008000
6331,161474,3912,2623,216,231,125,448,6331,4864,83,540,650,3912,1115,2797,5477,0,178,59,196,2414,1297,617,289,139728,79224,5869,4543,191,6308,3352,6295,295,36,061,008100
3346,191250,1897,1070,80,33,114,156,3346,1664,219,449,656,1897,600,1297,2650,58,112,113,16,1128,517,301,90,161719,107917,2806,2359,180,3346,1290,3346,259,36,061,008200
3629,79036,2079,1861,128,146,76,436,3629,1440,99,441,1171,2079,755,1324,3171,191,388,12,29,1549,209,152,48,71975,78796,3379,2134,267,3629,1742,3629,712,36,061,008300
1660,250001,946,647,36,34,6,34,1660,632,183,561,206,946,364,582,1503,16,168,8,10,620,348,54,160,222708,91773,1563,1099,12,1660,840,1642,130,36,061,008400
3197,168320,1745,1349,106,96,105,292,3197,1404,17,1124,557,1745,477,1268,2480,22,98,35,16,1032,717,277,133,103324,111440,2943,2106,115,3197,1814,3197,547,36,061,008601
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,061,008602
5188,189926,2759,947,20,176,33,100,5188,3684,0,365,825,2759,1356,1403,4325,0,226,0,86,1480,1371,630,304,120446,125313,4481,2914,142,5188,2314,5188,233,36,061,008603
5712,147454,3352,2284,199,57,151,634,5712,3740,395,671,690,3352,904,2448,4909,0,430,0,76,2376,962,414,240,122240,86930,5466,4214,269,5712,2963,5712,677,36,061,008700
7096,106033,4911,3187,545,173,346,1069,7096,4252,233,1383,107,4911,1123,3788,6491,0,396,0,99,2808,1353,694,685,132031,92943,6827,5038,0,7096,3158,7096,763,36,061,008800
5849,98952,3086,2196,253,121,422,230,5849,3638,214,640,1057,3086,1026,2060,4556,60,251,91,206,1957,837,273,229,121741,60000,5349,3885,326,5834,2832,5270,760,36,061,008900
7308,152716,4332,3188,151,224,260,810,7308,4769,263,1405,466,4332,1477,2855,6302,0,18,0,0,2524,1621,635,574,94498,88445,7035,5533,398,7308,3475,7308,688,36,061,009000
6445,188145,3594,2584,379,50,63,488,6445,3813,704,886,728,3594,851,2743,5437,44,189,124,185,1931,1633,352,308,167246,96599,5912,4337,49,6443,3255,6443,1280,36,061,009100
1408,170341,893,742,43,66,53,127,1408,866,20,368,96,893,219,674,1215,32,90,0,17,525,435,68,0,131850,113641,1303,1050,88,1408,732,1368,75,36,061,009200
9699,105682,5568,3155,432,208,289,577,9699,6063,720,432,1987,5568,1848,3720,8056,284,433,244,472,2207,2519,364,284,111433,71302,8555,5464,449,9652,5009,9652,1204,36,061,009300
77,120625,48,40,0,0,11,6,77,44,0,6,4,48,10,38,67,0,0,5,0,32,0,10,0,-666666666,-666666666,77,63,15,77,61,77,16,36,061,009400
3482,200455,1426,1062,135,31,42,204,3482,2417,275,473,259,1426,375,1051,2055,0,100,29,30,919,594,117,93,156615,47750,3198,2178,233,3482,1506,2441,259,36,061,009500
474,91538,164,118,0,21,25,10,474,112,97,96,78,164,16,148,249,7,10,39,14,71,55,0,0,-666666666,-666666666,358,204,14,474,234,295,85,36,061,009600
4477,70816,2698,1250,260,0,28,207,4477,2371,170,691,1078,2698,996,1702,4005,90,436,212,76,1418,787,55,139,71351,54219,4125,2450,73,4477,1941,4468,800,36,061,009700
8389,141989,4585,2850,183,122,89,939,8389,5645,119,1631,641,4585,1761,2824,7261,0,210,29,156,3363,1925,439,284,122034,91184,7581,5119,180,8389,3500,8369,1106,36,061,009800
1884,250001,975,726,45,16,7,134,1884,1344,48,219,187,975,512,463,1628,0,56,0,60,655,513,131,60,243191,99500,1693,1404,0,1884,947,1881,93,36,061,009901
3890,169241,2212,2157,202,84,180,327,3890,1644,426,767,871,2212,654,1558,2995,0,150,62,0,1531,523,151,30,127426,134265,3083,2748,183,3890,2400,3890,290,36,061,009902
1061,139659,651,603,53,20,80,179,1061,446,152,270,120,651,179,472,912,0,100,32,38,427,182,50,42,138259,79219,975,790,41,1061,553,1061,69,36,061,009903
1651,115536,1098,889,59,16,12,351,1651,946,46,256,315,1098,241,857,1532,2,88,0,12,738,331,238,68,74920,104773,1585,1380,71,1651,906,1651,50,36,061,010000
1923,106528,1116,1116,174,28,106,128,1923,681,250,625,344,1116,103,1013,1741,69,148,12,66,663,294,105,64,105243,85125,1886,1452,111,1923,880,1923,308,36,061,010100
244,96375,159,94,0,0,0,7,244,200,21,7,1,159,41,118,216,4,16,5,1,66,19,72,18,96107,-666666666,216,173,4,239,152,244,17,36,061,010200
3083,158343,1531,1467,133,54,161,185,3083,1478,298,838,300,1531,427,1104,2324,7,81,36,127,1290,366,203,41,171188,74042,2977,2306,107,3083,1314,2687,122,36,061,010300
960,188971,570,289,0,20,7,17,960,670,10,162,44,570,232,338,901,0,21,16,20,535,202,55,40,142813,117321,934,676,21,960,490,958,27,36,061,010400
7562,250001,3960,1352,126,19,114,372,7562,6368,106,455,306,3960,2091,1869,6124,67,123,0,56,2089,1959,989,323,214348,147844,6388,4566,177,7562,3610,7562,204,36,061,010601
5006,202674,2245,1710,140,65,136,198,5006,2997,234,834,603,2245,1144,1101,3893,0,196,13,68,1262,719,697,755,124883,82958,4196,3253,150,5006,2568,5006,445,36,061,010602
3476,162455,1881,1120,95,24,54,227,3476,2143,134,594,262,1881,564,1317,2677,0,28,22,0,1155,699,425,123,146786,99048,3064,2244,242,3475,1861,3204,219,36,061,010801
4094,157532,2144,1129,107,72,32,430,4094,3418,0,377,204,2144,1089,1055,3831,0,734,0,58,1094,1256,248,168,104766,93482,3930,2309,162,4094,1521,4094,386,36,061,010802
1840,116758,1019,430,30,31,108,61,1840,1530,35,127,94,1019,366,653,1557,0,164,34,44,629,398,112,85,183750,105909,1647,1166,102,1840,912,1840,105,36,061,010803
200,150625,84,68,2,4,5,23,200,84,51,29,28,84,11,73,163,12,0,16,5,39,27,17,4,94500,-666666666,200,114,0,200,90,200,85,36,061,010900
6955,144856,3921,3361,287,124,250,430,6955,4138,318,1012,1252,3921,1377,2544,5558,0,170,0,36,2374,1266,741,432,121333,112431,5855,4497,149,6955,2506,6954,202,36,061,011000
4767,104119,2741,2432,258,296,220,622,4767,1949,458,1361,759,2741,747,1994,3955,0,173,79,61,1591,1080,447,20,102213,82952,4535,3605,206,4767,2451,4752,721,36,061,011100
950,207850,561,423,27,23,0,135,950,711,0,154,56,561,227,334,855,4,78,0,6,347,184,136,25,208050,-666666666,870,523,12,950,396,950,126,36,061,011201
520,206295,309,68,0,6,0,44,520,435,0,33,5,309,158,151,488,0,6,0,32,160,195,49,31,219375,110536,493,302,0,520,257,520,7,36,061,011202
1053,174453,573,285,7,7,35,52,1053,784,0,156,20,573,226,347,885,20,64,0,5,389,151,83,96,154375,128750,962,616,31,1053,482,1053,26,36,061,011203
122,91250,34,20,0,7,0,2,122,16,71,16,6,34,7,27,112,0,0,13,7,12,11,0,0,-666666666,84500,122,55,15,122,90,122,75,36,061,011300
1138,250001,664,410,47,7,8,64,1138,891,6,129,54,664,270,394,956,7,18,0,7,316,238,205,72,250001,145000,962,606,40,1138,618,1134,45,36,061,011401
2283,217500,1138,439,6,0,7,64,2283,1664,54,273,238,1138,428,710,1921,12,58,0,0,1049,339,230,147,153889,152662,2039,1393,54,2283,995,2283,66,36,061,011402
3929,130302,1825,1628,44,136,385,314,3929,1947,379,788,553,1825,586,1239,3187,5,139,62,122,1260,816,151,115,104212,63875,3593,2450,244,3929,2223,3901,911,36,061,011500
3346,105893,2144,1916,112,38,192,445,3346,2063,103,627,429,2144,560,1584,2820,31,202,29,0,1131,450,403,99,157639,96818,3067,2008,51,3339,1587,3217,348,36,061,011600
5051,114517,3364,3345,298,119,238,942,5051,2790,247,896,819,3364,727,2637,4403,1,9,57,144,2269,980,440,68,116250,68013,4705,4158,194,5051,2811,5051,456,36,061,011700
9462,157480,5306,3307,155,111,136,1015,9462,7739,58,910,533,5306,2012,3294,7820,0,371,0,128,3347,1786,1475,143,143970,82888,8277,5895,325,9462,4352,9453,604,36,061,011800
1174,15843,1024,1024,141,84,25,193,1174,308,530,25,275,1024,17,1007,1131,52,174,69,106,138,64,25,0,16438,-666666666,1136,319,83,1174,772,1148,561,36,061,011900
3199,159605,1786,601,101,0,0,93,3199,2431,53,379,162,1786,764,1022,2721,0,192,113,79,871,863,378,79,250001,125438,2811,1549,33,3199,1231,3199,299,36,061,012000
3110,68434,1692,1566,73,136,104,322,3110,1924,140,348,479,1692,260,1432,2108,25,242,63,223,635,421,76,105,61207,55262,3044,2000,229,3103,1650,3079,898,36,061,012101
4850,58180,3237,3117,552,182,247,630,4850,2760,227,143,1477,3237,1108,2129,4453,161,479,234,205,1466,859,143,65,64779,61337,4691,2779,381,4850,2332,4810,556,36,061,012102
3008,218869,1474,576,116,0,0,165,3008,2685,0,205,81,1474,827,647,2364,14,42,0,58,999,526,464,134,165948,93586,2541,1290,11,3008,1460,3008,57,36,061,012200
9788,157375,4910,3660,222,313,137,907,9788,7057,125,1682,528,4910,2303,2607,7793,51,435,18,59,2729,1525,1508,620,120459,85282,8305,6061,290,9485,4449,9174,508,36,061,012400
2635,136865,1511,1468,210,86,132,176,2635,1114,274,690,302,1511,552,959,2268,0,149,40,122,631,610,229,88,158713,107813,2450,1832,92,2589,1297,2588,369,36,061,012500
7288,118758,3860,1596,72,149,52,412,7288,5690,0,758,672,3860,1848,2012,5938,0,434,0,116,3496,801,283,191,92836,88597,6394,4647,341,7288,2973,7288,336,36,061,012601
4550,217106,2385,1400,42,0,31,215,4550,4006,5,32,132,2385,1199,1186,3836,26,225,0,120,1445,1006,463,174,149861,114152,4097,2875,31,4550,2077,4550,122,36,061,012602
6786,145545,4254,3297,93,40,293,403,6786,4291,139,600,878,4254,803,3451,5734,149,309,9,99,2978,1095,379,155,131250,87566,6472,5606,93,6786,4340,6786,688,36,061,012700
4914,189583,2382,743,28,0,19,226,4914,4092,5,351,364,2382,1412,970,3994,69,161,21,117,1223,851,976,129,140792,74954,4159,2314,57,4914,2314,4911,241,36,061,012800
7091,120911,4544,3904,439,170,653,842,7091,3411,275,1772,1132,4544,1570,2974,6125,0,222,144,340,2921,1747,251,34,118031,72773,6465,5569,226,7091,3835,7049,356,36,061,012901
2647,102684,1333,1040,34,84,73,208,2647,1053,261,303,685,1333,316,1017,2027,56,256,63,123,701,310,85,5,95285,66277,2271,1755,63,2647,1499,2439,378,36,061,012902
3272,169674,1642,482,0,36,17,114,3272,2536,27,416,245,1642,719,923,2618,0,196,3,72,783,731,360,241,139816,72031,2755,1602,78,3272,1489,3272,297,36,061,013000
3235,109764,2123,1835,185,0,167,458,3235,1443,255,810,566,2123,527,1596,2828,15,253,83,0,1138,735,226,30,107043,102027,3051,2294,68,3235,1707,3235,388,36,061,013100
2316,146250,1240,895,111,23,35,132,2316,1795,70,207,120,1240,361,879,1817,14,161,8,34,699,421,173,148,163065,79375,2099,1634,24,2307,1041,2307,60,36,061,013201
3649,93333,2220,2133,49,214,40,903,3649,2767,90,146,535,2220,721,1499,2959,25,526,131,53,1136,739,118,164,77856,90122,3172,2325,54,3649,1807,3649,423,36,061,013202
4291,117741,2425,1550,50,44,111,493,4291,3587,0,448,245,2425,1079,1346,3288,0,208,0,31,1492,754,283,330,82679,100707,3920,2963,67,4291,1727,4291,1182,36,061,013203
6510,151250,3960,3262,284,76,132,930,6510,3306,165,1453,1296,3960,1050,2910,5859,0,319,0,302,2810,1153,651,163,90510,108301,6245,5013,203,6510,3597,6510,768,36,061,013300
10647,128580,5596,3811,309,98,135,757,10647,8548,14,896,802,5596,2137,3459,7671,0,141,2,317,2779,2239,867,565,152175,101220,9032,6330,301,10647,4108,10594,1296,36,061,013400
5154,84129,2675,2623,247,145,275,305,5154,1680,440,1155,1636,2675,1256,1419,4389,138,507,35,233,1157,1223,385,82,59556,67417,4577,3015,73,5154,2590,5154,381,36,061,013501
5828,97942,3499,3422,263,146,119,661,5828,2360,601,1393,1237,3499,1226,2273,5331,43,728,280,385,2103,1000,185,115,172355,80872,5532,3636,168,5828,2645,5807,1146,36,061,013502
1711,250001,952,116,0,8,9,23,1711,1459,0,109,96,952,573,379,1574,0,6,0,9,360,434,367,197,250001,-666666666,1631,847,0,1711,766,1711,27,36,061,013601
6244,164093,2697,1417,0,59,83,214,6244,4991,111,707,314,2697,1563,1134,4502,217,115,38,117,909,1774,733,301,151340,-666666666,4755,3630,191,6244,2682,6244,139,36,061,013602
4426,153977,2592,2445,297,39,130,611,4426,3724,0,289,187,2592,801,1791,3755,10,142,0,184,1654,544,529,134,159817,92754,3823,2711,25,4426,1559,4426,214,36,061,013603
3488,160556,2388,1830,265,104,208,331,3488,3008,54,186,74,2388,722,1666,3264,0,18,17,32,838,1304,478,124,207895,101658,3360,2778,66,3488,1728,3488,125,36,061,013604
6352,165600,3491,2153,63,0,277,345,6352,4049,421,1196,336,3491,1028,2463,5969,0,329,90,117,2336,1740,817,216,151057,109596,6178,4138,214,6352,4043,6325,626,36,061,013700
11868,152500,6500,3531,189,219,325,465,11868,9334,177,937,944,6500,2508,3992,9860,73,523,218,506,3264,2855,590,852,144401,100994,10769,7796,328,11378,5270,11437,753,36,061,013800
9316,106915,6383,4328,535,566,575,389,9316,6442,111,921,1578,6383,1251,5132,8505,94,246,45,702,4170,2063,457,203,102940,111920,8843,6140,354,9316,5338,9293,644,36,061,013900
7932,215987,3873,1770,120,176,46,483,7932,6850,114,550,136,3873,1783,2090,5987,0,495,18,15,1659,1792,1004,207,117860,95280,6726,4393,292,7902,3631,7902,414,36,061,014000
4092,250001,1911,499,54,0,57,137,4092,3091,20,360,340,1911,1115,796,3267,0,16,0,20,1021,1023,663,426,120972,118495,3373,2079,32,4092,1797,4092,242,36,061,014200
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,061,014300
4718,201585,2500,1166,130,44,75,225,4718,3877,15,288,275,2500,1373,1127,3924,0,185,52,128,1103,1309,777,183,178750,91076,4159,2918,170,4718,2011,4718,132,36,061,014401
7257,156389,3730,2493,326,78,255,300,7257,5007,474,663,775,3730,1782,1948,5906,10,393,146,251,2465,1099,864,305,136181,93185,6469,4768,264,7257,3232,7257,356,36,061,014402
6857,202780,3203,2354,209,177,218,444,6857,3943,237,1875,625,3203,1417,1786,4868,0,93,0,105,1960,1349,731,309,216324,72588,6076,3700,214,6813,3005,5699,336,36,061,014500
3621,145189,2265,2013,257,104,7,393,3621,2629,94,503,254,2265,664,1601,3171,0,276,0,26,1381,663,491,153,110961,118555,3363,2462,39,3607,1336,3607,340,36,061,014601
8543,136671,5037,3798,225,147,208,1133,8543,6887,56,612,729,5037,1751,3286,7678,27,324,20,275,3906,1809,598,198,111932,105550,8040,5190,318,8543,4122,8543,647,36,061,014602
3044,224554,1419,1156,48,215,34,149,3044,1321,91,1059,183,1419,737,682,2305,0,48,12,36,789,552,669,86,157805,114229,2329,1960,14,3044,1557,3044,168,36,061,014700
2858,199167,1248,685,28,20,48,112,2858,2238,19,81,373,1248,658,590,2175,0,44,18,22,858,547,343,166,143971,103281,2448,1426,63,2858,1349,2858,61,36,061,014801
6377,171442,3234,1862,128,63,60,306,6377,4250,200,541,1211,3234,1573,1661,4830,0,186,42,310,1431,1594,753,121,121208,100102,5282,3725,288,6377,2710,6377,412,36,061,014802
5873,179732,2880,1883,131,81,19,498,5873,3838,120,1151,527,2880,1479,1401,4693,23,177,43,0,1562,1483,760,299,120270,100221,5255,3081,16,5873,2614,5491,389,36,061,014900
2018,172788,1011,519,12,41,10,140,2018,1850,0,77,32,1011,546,465,1595,0,101,0,23,521,498,291,85,114423,115326,1693,1127,80,2018,934,2018,71,36,061,015001
4558,235643,2182,563,83,12,77,162,4558,3687,0,352,251,2182,1347,835,3649,15,105,0,94,1000,1404,699,223,224773,120729,3833,2098,77,4558,1849,4558,150,36,061,015002
2860,-666666666,1482,1405,133,132,123,416,2860,173,820,475,1358,1482,584,898,1901,45,344,165,50,317,183,0,0,42479,57716,2347,1024,20,2860,1018,2840,1301,36,061,015101
8963,174659,4556,3775,258,172,72,700,8963,3677,866,2169,1107,4556,1923,2633,6212,28,497,367,57,2410,1600,604,384,184282,142258,6699,5217,455,8963,4880,8963,1897,36,061,015102
8240,147285,3665,2868,431,92,136,463,8240,3770,1154,949,1939,3665,2200,1465,6294,97,462,49,451,1890,1315,871,334,143010,84471,6859,4297,181,8240,3635,8240,1516,36,061,015200
4698,181813,2411,1263,130,57,0,174,4698,3233,5,545,390,2411,974,1437,3653,3,152,0,172,1584,781,711,91,158190,75576,3807,2382,62,4698,2173,4698,215,36,061,015301
5570,151935,3052,1955,174,42,50,482,5570,4210,0,885,312,3052,1404,1648,4227,13,91,61,60,1583,1469,510,175,170714,75778,4696,3277,148,5570,2938,5570,277,36,061,015302
4986,118167,3219,2675,89,82,118,312,4986,4258,88,445,99,3219,1015,2204,4114,0,275,0,205,1529,915,407,602,144828,94442,4461,3360,84,4962,1947,4986,303,36,061,015401
3841,173737,1540,875,62,81,0,42,3841,2111,799,261,428,1540,935,605,3069,59,483,0,455,703,899,85,144,94702,90605,3511,2091,76,3841,1449,3841,264,36,061,015402
5015,126472,2594,1427,16,20,11,375,5015,3564,212,510,509,2594,945,1649,4113,0,511,16,230,1284,931,253,301,120042,108134,4395,2393,229,5015,2315,5015,430,36,061,015403
5057,193056,2982,1047,77,44,20,296,5057,3564,100,1102,209,2982,1447,1535,4416,0,128,0,158,1575,974,1111,283,-666666666,133644,4660,2844,92,5057,2014,5057,508,36,061,015501
5475,152337,2887,1298,41,90,91,387,5475,3692,167,978,360,2887,1270,1617,4462,0,115,20,120,1751,1410,504,415,193116,64427,4742,3335,652,5475,2487,5475,791,36,061,015502
4992,108368,2677,2564,457,140,117,696,4992,3094,195,786,597,2677,830,1847,4156,152,130,160,167,1200,736,543,445,93546,83701,4528,3385,349,4935,2376,4935,506,36,061,015601
2139,58125,1089,1010,37,14,56,293,2139,570,255,308,957,1089,549,540,1594,30,270,58,128,474,81,254,30,109044,-666666666,1782,1076,46,2139,925,2139,476,36,061,015602
10613,161886,6425,3795,385,469,163,569,10613,8076,216,1355,905,6425,1531,4894,8911,0,359,116,125,3927,1949,778,722,107295,109267,9486,7242,575,10613,5115,10076,685,36,061,015700
5384,180264,2657,1546,123,17,22,263,5384,3900,58,561,596,2657,1272,1385,4168,0,45,24,65,1770,1148,538,264,104210,83622,4702,3322,117,5384,2440,5153,357,36,061,015801
4397,93537,2079,2011,72,131,49,633,4397,2301,327,1020,573,2079,471,1608,3094,67,78,12,35,834,643,467,199,83112,69935,4053,2581,114,4328,2034,3426,302,36,061,015802
9202,170824,5164,2285,118,203,213,466,9202,7027,169,827,704,5164,2261,2903,7936,0,191,164,163,2850,2526,1214,368,109052,110450,8163,6156,220,9202,4537,9202,574,36,061,015900
3029,250001,1401,201,0,0,9,94,3029,2500,8,187,250,1401,936,465,2468,1,93,0,6,968,766,428,81,238490,104951,2712,1679,80,3029,1393,3029,54,36,061,016001
3133,109762,1190,807,79,37,58,237,3133,1621,49,543,788,1190,550,640,2359,0,153,1,9,632,431,210,379,81932,40885,2897,1685,157,3133,1166,2528,171,36,061,016002
6177,152782,3907,2900,173,109,48,749,6177,4848,239,399,441,3907,991,2916,5411,0,232,0,215,2444,1380,507,282,127292,99871,5535,4343,271,6177,2733,6177,361,36,061,016100
8862,22923,4617,4429,1228,98,79,979,8862,777,3306,1131,2553,4617,2217,2400,6702,291,968,144,317,1620,450,7,45,69235,31349,7671,3619,631,8851,3719,8851,3736,36,061,016200
7013,122500,3384,1838,204,0,193,540,7013,5409,219,542,446,3384,1674,1710,5365,16,250,15,211,2185,1552,768,139,122337,72935,5635,3995,86,6986,3508,6986,430,36,061,016300
7850,29000,3316,3280,225,324,88,1095,7850,715,1892,748,4243,3316,1931,1385,5516,202,832,143,584,962,934,108,177,42235,35820,6220,2955,277,7850,3374,7849,2895,36,061,016400
7253,222391,3270,1759,106,0,75,325,7253,5770,61,481,712,3270,1737,1533,5927,79,133,36,147,2040,1498,813,419,153281,122270,6145,3782,230,7253,3181,7253,747,36,061,016500
6011,60778,2898,2621,218,60,25,657,6011,1282,621,945,2812,2898,1132,1766,4450,7,856,130,151,1205,370,189,81,54707,55250,5101,2706,83,6011,2794,5871,1605,36,061,016600
7504,249141,3231,1826,109,117,72,301,7504,6447,55,456,302,3231,1725,1506,5503,18,137,13,90,2083,1780,877,306,194852,95931,5939,3716,125,7504,3473,7479,381,36,061,016700
